order_id,order_delta_hour_t-1,order_delta_hour_t-2,order_delta_hour_t-3
2924015,3.0,12.0,13.0
1540819,-19.0,-16.0,-7.0
2579983,6.0,-13.0,-10.0
2437071,3.0,9.0,-10.0
2917553,,,
131274,-1.0,,
2271546,2.0,1.0,
3023708,0.0,2.0,1.0
2200499,0.0,0.0,2.0
246299,2.0,2.0,2.0
88608,3.0,5.0,5.0
3371669,-9.0,-6.0,-4.0
2237860,,,
1867557,-10.0,,
941487,5.0,-5.0,
2261276,4.0,9.0,-1.0
2921487,0.0,4.0,9.0
2279892,-6.0,-6.0,-2.0
1352307,1.0,-5.0,-5.0
1990120,0.0,1.0,-5.0
2271495,3.0,3.0,4.0
427740,-5.0,-2.0,-2.0
2689567,2.0,-3.0,0.0
282219,-2.0,0.0,-5.0
2514226,,,
1425151,0.0,,
3286710,-1.0,-1.0,
2973134,-1.0,-2.0,-2.0
2055037,,,
2544487,-5.0,,
1581947,1.0,-4.0,
1322246,7.0,8.0,3.0
1366077,-8.0,-1.0,0.0
1068337,15.0,7.0,14.0
2321880,-12.0,3.0,-5.0
279851,-3.0,-15.0,0.0
1325806,1.0,-2.0,-14.0
2168615,4.0,5.0,2.0
1078417,0.0,4.0,5.0
3356874,7.0,7.0,11.0
1876283,-10.0,-3.0,-3.0
1866003,1.0,-9.0,-2.0
441681,-4.0,-3.0,-13.0
1592931,8.0,4.0,5.0
3042598,-3.0,5.0,1.0
1363583,,,
944,-6.0,,
2398778,7.0,1.0,
179685,0.0,7.0,1.0
1101937,-1.0,-1.0,6.0
1463106,,,
1555236,-3.0,,
3347670,4.0,1.0,
2630851,3.0,7.0,4.0
3140082,-6.0,-3.0,1.0
52375,0.0,-6.0,-3.0
1262947,3.0,3.0,-3.0
1478701,0.0,3.0,3.0
1372884,0.0,0.0,3.0
2519369,2.0,2.0,2.0
2394405,-4.0,-2.0,-2.0
1999463,0.0,-4.0,-2.0
1424222,2.0,2.0,-2.0
3222215,-3.0,-1.0,-1.0
3179717,,,
2431310,-2.0,,
2929814,4.0,2.0,
3308018,1.0,5.0,3.0
498178,-6.0,-5.0,-1.0
1528600,,,
2754986,3.0,,
2705347,0.0,3.0,
721020,-3.0,-3.0,0.0
282001,-1.0,-4.0,-4.0
1145454,-4.0,-5.0,-8.0
2960996,1.0,-3.0,-4.0
378276,-3.0,-2.0,-6.0
40829,,,
1076722,3.0,,
325114,-8.0,-5.0,
1416491,9.0,1.0,4.0
614404,-1.0,8.0,0.0
2823652,-15.0,-16.0,-7.0
435880,13.0,-2.0,-3.0
11145,0.0,13.0,-2.0
642573,,,
2470618,-7.0,,
1916917,-5.0,-12.0,
435145,7.0,2.0,-5.0
1560599,-6.0,1.0,-4.0
3170754,2.0,-4.0,3.0
840868,-2.0,0.0,-6.0
241955,-2.0,-4.0,-2.0
179479,8.0,6.0,4.0
1233847,-5.0,3.0,1.0
2768051,-2.0,-7.0,1.0
2459101,,,
353313,12.0,,
195017,-9.0,3.0,
789930,4.0,-5.0,7.0
39315,-5.0,-1.0,-10.0
2272534,,,
162704,-1.0,,
2762172,2.0,1.0,
3161182,-5.0,-3.0,-4.0
3367256,6.0,1.0,3.0
3268212,-5.0,1.0,-4.0
123278,8.0,3.0,9.0
2840071,0.0,8.0,3.0
1048053,-6.0,-6.0,2.0
1148945,-1.0,-7.0,-7.0
1804550,2.0,1.0,-5.0
1910827,0.0,2.0,1.0
1553583,0.0,0.0,2.0
265652,3.0,3.0,3.0
3160114,-3.0,0.0,0.0
3041139,-3.0,-6.0,-3.0
166113,0.0,-3.0,-6.0
1277912,8.0,8.0,5.0
472923,-8.0,0.0,0.0
3063794,1.0,-7.0,1.0
818886,5.0,6.0,-2.0
1555404,1.0,6.0,7.0
1368100,-6.0,-5.0,0.0
1286092,,,
2640505,7.0,,
1623670,0.0,7.0,
2752784,-1.0,-1.0,6.0
848086,-2.0,-3.0,-3.0
1815541,0.0,-2.0,-3.0
2707700,-2.0,-2.0,-4.0
381706,2.0,0.0,0.0
1196566,4.0,6.0,4.0
7773,1.0,5.0,7.0
309272,-4.0,-3.0,1.0
1251420,0.0,-4.0,-3.0
947119,3.0,3.0,-1.0
3034901,-3.0,0.0,0.0
1846462,6.0,3.0,6.0
436524,-6.0,0.0,-3.0
3310747,7.0,1.0,7.0
3166958,-3.0,4.0,-2.0
869614,2.0,-1.0,6.0
2304806,-4.0,-2.0,-5.0
1903150,-3.0,-7.0,-5.0
1610913,-2.0,-5.0,-9.0
2546631,6.0,4.0,1.0
1107487,-4.0,2.0,0.0
1212576,0.0,-4.0,2.0
170348,-2.0,-2.0,-6.0
397880,-1.0,-3.0,-3.0
410769,1.0,0.0,-2.0
408152,3.0,4.0,3.0
2683475,-3.0,0.0,1.0
2474468,-1.0,-4.0,-1.0
1590228,4.0,3.0,0.0
2948576,10.0,14.0,13.0
524535,-5.0,5.0,9.0
1171786,-8.0,-13.0,-3.0
2106635,4.0,-4.0,-9.0
2096771,,,
3258796,0.0,,
2661901,2.0,2.0,
776745,-5.0,-3.0,-3.0
72098,4.0,-1.0,1.0
2671749,-3.0,1.0,-4.0
332069,-4.0,-7.0,-3.0
66059,5.0,1.0,-2.0
827975,-2.0,3.0,-1.0
2850167,0.0,-2.0,3.0
1290431,,,
607483,2.0,,
3336662,-13.0,-11.0,
2710319,6.0,-7.0,-5.0
2787887,2.0,8.0,-5.0
513148,-1.0,1.0,7.0
1563865,3.0,2.0,4.0
1442020,-10.0,-7.0,-8.0
972910,15.0,5.0,8.0
1023187,-9.0,6.0,-4.0
3273334,-6.0,-15.0,0.0
2221450,4.0,-2.0,-11.0
1300615,1.0,5.0,-1.0
2800763,2.0,3.0,7.0
621005,-6.0,-4.0,-3.0
562182,-1.0,-7.0,-5.0
1352905,0.0,-1.0,-7.0
3373558,15.0,15.0,14.0
2231013,-10.0,5.0,5.0
2915704,-5.0,-15.0,0.0
1902387,4.0,-1.0,-11.0
776691,,,
1180430,-3.0,,
3112610,4.0,1.0,
744816,2.0,6.0,3.0
1806044,1.0,3.0,7.0
640742,-8.0,-7.0,-5.0
2284481,5.0,-3.0,-2.0
1790994,5.0,10.0,2.0
2830628,-2.0,3.0,8.0
883431,2.0,0.0,5.0
298776,-3.0,-1.0,-3.0
198463,,,
198222,-13.0,,
1048443,3.0,-10.0,
2329446,4.0,7.0,-6.0
1979996,-1.0,3.0,6.0
1669168,-2.0,-3.0,1.0
1921972,-5.0,-7.0,-8.0
2583672,,,
99683,3.0,,
1790775,-3.0,0.0,
342342,-1.0,-4.0,-1.0
175082,2.0,1.0,-2.0
1277281,0.0,2.0,1.0
3380646,-1.0,-1.0,1.0
3264225,2.0,1.0,1.0
710045,2.0,4.0,3.0
2811250,0.0,2.0,4.0
2736848,-3.0,-3.0,-1.0
810625,-1.0,-4.0,-4.0
1317860,-3.0,-4.0,-7.0
2131344,5.0,2.0,1.0
2270670,0.0,5.0,2.0
578916,-2.0,-2.0,3.0
2057162,1.0,-1.0,-1.0
2652044,2.0,3.0,1.0
2159167,0.0,2.0,3.0
2492732,2.0,2.0,4.0
1456701,-4.0,-2.0,-2.0
2059464,-1.0,-5.0,-3.0
1005304,,,
3058329,1.0,,
1845230,-2.0,-1.0,
2400296,-3.0,-5.0,-4.0
1260367,2.0,-1.0,-3.0
688464,9.0,11.0,8.0
3370669,,,
256954,-5.0,,
517963,0.0,-5.0,
1453234,4.0,4.0,-1.0
77548,,,
897021,-2.0,,
2370645,3.0,1.0,
1441356,-3.0,0.0,-2.0
2265694,-1.0,-4.0,-1.0
241846,0.0,-1.0,-4.0
2844167,12.0,12.0,11.0
869076,-2.0,10.0,10.0
107223,-3.0,-5.0,7.0
3238952,-5.0,-8.0,-10.0
1753476,-3.0,-8.0,-11.0
307437,1.0,-2.0,-7.0
67830,1.0,2.0,-1.0
1559616,1.0,2.0,3.0
1549159,,,
504320,1.0,,
2372130,2.0,3.0,
1932467,-1.0,1.0,2.0
1484747,,,
1945853,3.0,,
584385,-7.0,-4.0,
2139712,1.0,-6.0,-3.0
3266042,-2.0,-1.0,-8.0
977058,2.0,0.0,1.0
1920026,0.0,2.0,0.0
435944,-1.0,-1.0,1.0
2459419,-8.0,-9.0,-9.0
983533,1.0,-7.0,-8.0
2622746,7.0,8.0,0.0
2633182,3.0,10.0,11.0
3076660,-6.0,-3.0,4.0
1015796,4.0,-2.0,1.0
1111502,4.0,8.0,2.0
1331240,-7.0,-3.0,1.0
1392756,0.0,-7.0,-3.0
1779471,-7.0,-7.0,-14.0
187482,7.0,0.0,0.0
816519,4.0,11.0,4.0
742796,-8.0,-4.0,3.0
1051549,0.0,-8.0,-4.0
1262549,-1.0,-1.0,-9.0
1737526,6.0,5.0,5.0
1766896,-3.0,3.0,2.0
2868926,1.0,-2.0,4.0
942774,7.0,8.0,5.0
2663042,,,
1610873,-12.0,,
3119890,2.0,-10.0,
2270889,-1.0,1.0,-11.0
2546185,-1.0,-2.0,0.0
2793385,5.0,4.0,3.0
711417,4.0,9.0,8.0
1892557,-1.0,3.0,8.0
35131,5.0,4.0,8.0
887956,-13.0,-8.0,-9.0
1772914,6.0,-7.0,-2.0
3298864,6.0,12.0,-1.0
2211235,-4.0,2.0,8.0
3309143,-6.0,-10.0,-4.0
991297,-1.0,-7.0,-11.0
799107,8.0,7.0,1.0
2020810,-3.0,5.0,4.0
3276987,-3.0,-6.0,2.0
2606527,5.0,2.0,-1.0
1411936,2.0,7.0,4.0
2094129,-4.0,-2.0,3.0
1644808,5.0,1.0,3.0
1067787,-8.0,-3.0,-7.0
1911584,4.0,-4.0,1.0
1215256,-5.0,-1.0,-9.0
922476,0.0,-5.0,-1.0
785912,8.0,8.0,3.0
1413570,0.0,8.0,8.0
2452687,-4.0,-4.0,4.0
2061653,-2.0,-6.0,-6.0
441939,6.0,4.0,0.0
3111693,-7.0,-1.0,-3.0
8568,5.0,-2.0,4.0
117306,,,
375560,5.0,,
1673900,0.0,5.0,
3296943,-6.0,-6.0,-1.0
1970840,5.0,-1.0,-1.0
2244835,-2.0,3.0,-3.0
2075748,-5.0,-7.0,-2.0
2647485,11.0,6.0,4.0
2431511,-4.0,7.0,2.0
1917374,,,
1395239,8.0,,
833357,-2.0,6.0,
3312199,-7.0,-9.0,-1.0
2395608,5.0,-2.0,-4.0
2524822,1.0,6.0,-1.0
2914653,0.0,1.0,6.0
2230291,4.0,4.0,5.0
1161733,-3.0,1.0,1.0
857147,1.0,-2.0,2.0
2148454,0.0,1.0,-2.0
825664,-9.0,-9.0,-8.0
967501,12.0,3.0,3.0
1201011,-3.0,9.0,0.0
2817642,1.0,-2.0,10.0
2432842,1.0,2.0,-1.0
289250,-3.0,-2.0,-1.0
146840,1.0,-2.0,-1.0
227923,-8.0,-7.0,-10.0
1331225,9.0,1.0,2.0
801854,-1.0,8.0,0.0
1398719,1.0,0.0,9.0
1271004,-1.0,0.0,-1.0
535364,0.0,-1.0,0.0
3285047,2.0,2.0,1.0
1160131,-11.0,-9.0,-9.0
2014500,9.0,-2.0,0.0
1729399,0.0,9.0,-2.0
706380,-3.0,-3.0,6.0
1447747,-5.0,-8.0,-8.0
2905861,6.0,1.0,-2.0
1082870,-2.0,4.0,-1.0
515992,8.0,6.0,12.0
3236917,-6.0,2.0,0.0
1936575,5.0,-1.0,7.0
2679711,-4.0,1.0,-5.0
2959661,-2.0,-6.0,-1.0
799159,10.0,8.0,4.0
1188368,-5.0,5.0,3.0
2743905,-2.0,-7.0,3.0
1416255,,,
3106067,7.0,,
2049403,9.0,16.0,
2111708,-6.0,3.0,10.0
2731176,-1.0,-7.0,2.0
229678,2.0,1.0,-5.0
2590228,1.0,3.0,2.0
123363,-5.0,-4.0,-2.0
85979,4.0,-1.0,0.0
3351228,-5.0,-1.0,-6.0
2522812,5.0,0.0,4.0
2920343,-1.0,4.0,-1.0
2864909,-3.0,-4.0,1.0
461716,2.0,-1.0,-2.0
358059,,,
3148274,10.0,,
2217946,-11.0,-1.0,
3185791,11.0,0.0,10.0
15460,-2.0,9.0,-2.0
1826011,-3.0,-5.0,6.0
1831887,3.0,0.0,-2.0
3160658,-5.0,-2.0,-5.0
333548,7.0,2.0,5.0
558156,-7.0,0.0,-5.0
1281223,6.0,-1.0,6.0
2462614,0.0,6.0,-1.0
2124659,-6.0,-6.0,0.0
2476820,-1.0,-7.0,-7.0
539639,3.0,2.0,-4.0
685137,2.0,5.0,4.0
3136676,,,
880164,3.0,,
1239187,-3.0,0.0,
672615,-1.0,-4.0,-1.0
654539,9.0,8.0,5.0
1478786,-5.0,4.0,3.0
3310380,-5.0,-10.0,-1.0
2963524,3.0,-2.0,-7.0
2826635,3.0,6.0,1.0
117670,1.0,4.0,7.0
296514,-2.0,-1.0,2.0
359747,2.0,0.0,1.0
1031984,-5.0,-3.0,-5.0
828402,5.0,0.0,2.0
11698,-10.0,-5.0,-10.0
537941,10.0,0.0,5.0
832020,-8.0,2.0,-8.0
500139,8.0,0.0,10.0
1431934,-3.0,5.0,-3.0
793632,1.0,-2.0,6.0
1808693,-5.0,-4.0,-7.0
1177736,-3.0,-8.0,-7.0
2290620,7.0,4.0,-1.0
485940,-2.0,5.0,2.0
481659,2.0,0.0,7.0
391212,-5.0,-3.0,-5.0
716043,6.0,1.0,3.0
1697322,-1.0,5.0,0.0
2375199,3.0,2.0,8.0
1233355,-11.0,-8.0,-9.0
185916,3.0,-8.0,-5.0
1404297,7.0,10.0,-1.0
370030,-7.0,0.0,3.0
625150,0.0,-7.0,0.0
1925070,9.0,9.0,2.0
368241,-6.0,3.0,3.0
1811528,2.0,-4.0,5.0
377690,-7.0,-5.0,-11.0
1262808,0.0,-7.0,-5.0
2236177,6.0,6.0,-1.0
2636038,-3.0,3.0,3.0
604909,2.0,-1.0,5.0
3112263,,,
605430,6.0,,
2408504,-4.0,2.0,
1620691,2.0,-2.0,4.0
2585611,-3.0,-1.0,-5.0
2105774,4.0,1.0,3.0
1497482,,,
1283046,1.0,,
3226333,2.0,3.0,
2397450,-1.0,1.0,2.0
2224201,,,
1549080,9.0,,
2325911,-7.0,2.0,
1060960,-4.0,-11.0,-2.0
1364132,1.0,-3.0,-10.0
97628,8.0,9.0,5.0
2955617,-6.0,2.0,3.0
3268919,2.0,-4.0,4.0
2241534,0.0,2.0,-4.0
2737253,0.0,0.0,2.0
707218,1.0,1.0,1.0
3309070,3.0,4.0,4.0
2117101,-7.0,-4.0,-3.0
1264016,8.0,1.0,4.0
1987321,-10.0,-2.0,-9.0
1784499,10.0,0.0,8.0
2785826,0.0,10.0,0.0
105115,-1.0,-1.0,9.0
2100938,-1.0,-2.0,-2.0
1031333,-1.0,-2.0,-3.0
452769,-8.0,-9.0,-10.0
1133258,11.0,3.0,2.0
2411268,0.0,11.0,3.0
2595067,-3.0,-3.0,8.0
299074,3.0,0.0,0.0
1651547,-3.0,0.0,-3.0
202273,-8.0,-11.0,-8.0
3230802,9.0,1.0,-2.0
3099513,2.0,11.0,3.0
487729,-12.0,-10.0,-1.0
3013308,8.0,-4.0,-2.0
2847378,-5.0,3.0,-9.0
139134,6.0,1.0,9.0
160915,1.0,7.0,2.0
2028074,-4.0,-3.0,3.0
2984495,7.0,3.0,4.0
1444668,0.0,7.0,3.0
2132621,1.0,1.0,8.0
627350,-13.0,-12.0,-12.0
2259860,2.0,-11.0,-10.0
1965901,0.0,2.0,-11.0
1945235,7.0,7.0,9.0
1723622,-9.0,-2.0,-2.0
1812691,2.0,-7.0,0.0
3223978,7.0,9.0,0.0
1551364,-9.0,-2.0,0.0
874108,1.0,-8.0,-1.0
1499712,-1.0,0.0,-9.0
3368047,1.0,0.0,1.0
1258048,1.0,2.0,1.0
139705,-2.0,-1.0,0.0
1665390,1.0,-1.0,0.0
2796986,10.0,11.0,9.0
85849,-13.0,-3.0,-2.0
2770564,15.0,2.0,12.0
1687999,-14.0,1.0,-12.0
814293,13.0,-1.0,14.0
1308841,-13.0,0.0,-14.0
1155401,14.0,1.0,14.0
1218844,-14.0,0.0,-13.0
1932868,1.0,-13.0,1.0
2825652,11.0,12.0,-2.0
2111269,-20.0,-9.0,-8.0
124338,19.0,-1.0,10.0
3229724,0.0,19.0,-1.0
833920,-10.0,-10.0,9.0
2338330,1.0,-9.0,-9.0
1117832,0.0,1.0,-9.0
21731,13.0,13.0,14.0
1907949,-3.0,10.0,10.0
2032,2.0,-1.0,12.0
1833904,0.0,2.0,-1.0
1077805,-1.0,-1.0,1.0
1741395,1.0,0.0,0.0
188187,-6.0,-5.0,-6.0
2164421,4.0,-2.0,-1.0
218371,0.0,4.0,-2.0
43991,-1.0,-1.0,3.0
2597203,2.0,1.0,1.0
1592632,-1.0,1.0,0.0
1489243,-1.0,-2.0,0.0
993904,-9.0,-10.0,-11.0
197314,-1.0,-10.0,-11.0
2760792,,,
347222,1.0,,
2561268,-6.0,-5.0,
1485076,6.0,0.0,1.0
2094014,-9.0,-3.0,-9.0
3030594,8.0,-1.0,5.0
2719270,-4.0,4.0,-5.0
1006595,-5.0,-9.0,-1.0
1891564,1.0,-4.0,-8.0
1926330,1.0,2.0,-3.0
1747895,8.0,9.0,10.0
2736072,0.0,8.0,9.0
348638,-12.0,-12.0,-4.0
811272,12.0,0.0,0.0
1058077,-5.0,7.0,-5.0
3186261,-1.0,-6.0,6.0
2788296,7.0,6.0,1.0
2417250,-3.0,4.0,3.0
2382475,-8.0,-11.0,-4.0
75785,10.0,2.0,-1.0
2490319,1.0,11.0,3.0
3330847,-12.0,-11.0,-1.0
490365,8.0,-4.0,-3.0
2931248,2.0,10.0,-2.0
36050,-4.0,-2.0,6.0
215058,4.0,0.0,2.0
1821868,-4.0,0.0,-4.0
3240610,,,
341895,0.0,,
1424634,1.0,1.0,
2913932,4.0,5.0,5.0
25678,2.0,6.0,7.0
2410377,-7.0,-5.0,-1.0
326692,2.0,-5.0,-3.0
2366923,2.0,4.0,-3.0
1868237,-2.0,0.0,2.0
2750425,-1.0,-3.0,-1.0
2034784,1.0,0.0,-2.0
1192764,-3.0,-2.0,-3.0
1365247,3.0,0.0,1.0
2540461,,,
128105,1.0,,
360959,-7.0,-6.0,
1015181,7.0,0.0,1.0
2915051,3.0,10.0,3.0
2669654,0.0,3.0,10.0
405466,-2.0,-2.0,1.0
3212899,4.0,2.0,2.0
1634244,-8.0,-4.0,-6.0
2534716,4.0,-4.0,0.0
3252081,3.0,7.0,-1.0
2838048,0.0,3.0,7.0
97864,0.0,0.0,3.0
622172,-2.0,-2.0,-2.0
2193267,1.0,-1.0,-1.0
820023,0.0,1.0,-1.0
2610423,2.0,2.0,3.0
113484,-6.0,-4.0,-4.0
3272078,4.0,-2.0,0.0
500475,-9.0,-5.0,-11.0
825613,3.0,-6.0,-2.0
2467075,1.0,4.0,-5.0
2494218,-1.0,0.0,3.0
2527652,,,
1167146,-2.0,,
1669001,12.0,10.0,
2740180,-10.0,2.0,0.0
2572900,7.0,-3.0,9.0
2363357,-1.0,6.0,-4.0
2758997,-6.0,-7.0,0.0
382380,10.0,4.0,3.0
2136700,-2.0,8.0,2.0
695345,-18.0,-20.0,-10.0
1262078,11.0,-7.0,-9.0
2093119,11.0,22.0,4.0
2472024,-1.0,10.0,21.0
3313193,-6.0,-7.0,4.0
428176,3.0,-3.0,-4.0
2796949,-7.0,-4.0,-10.0
2161481,3.0,-4.0,-1.0
858518,,,
3321186,-6.0,,
865710,3.0,-3.0,
2585305,-2.0,1.0,-5.0
793729,5.0,3.0,6.0
2096543,-2.0,3.0,1.0
2225259,-1.0,-3.0,2.0
2328542,,,
496462,2.0,,
2208119,-4.0,-2.0,
1961586,-2.0,-6.0,-4.0
1876473,,,
220628,1.0,,
2263881,-10.0,-9.0,
341007,7.0,-3.0,-2.0
1157456,-1.0,6.0,-4.0
2564732,4.0,3.0,10.0
2078693,-7.0,-3.0,-4.0
540634,4.0,-3.0,1.0
3285356,-6.0,-2.0,-9.0
2134155,3.0,-3.0,1.0
892348,,,
2136732,9.0,,
62050,-8.0,1.0,
375196,5.0,-3.0,6.0
1252868,4.0,9.0,1.0
3124752,-2.0,2.0,7.0
1100112,-9.0,-11.0,-7.0
2661322,5.0,-4.0,-6.0
3295341,4.0,9.0,0.0
3221399,-6.0,-2.0,3.0
1409798,5.0,-1.0,3.0
1192416,-7.0,-2.0,-8.0
1610637,5.0,-2.0,3.0
3005264,-2.0,3.0,-4.0
3078620,-4.0,-6.0,-1.0
979276,13.0,9.0,7.0
3300018,-4.0,9.0,5.0
292264,-8.0,-12.0,1.0
312521,6.0,-2.0,-6.0
3351706,-5.0,1.0,-7.0
1627436,6.0,1.0,7.0
181107,-7.0,-1.0,-6.0
3125776,15.0,8.0,14.0
1385700,-3.0,12.0,5.0
2027898,-12.0,-15.0,0.0
3070297,0.0,-12.0,-15.0
1846156,0.0,0.0,-12.0
2512932,0.0,0.0,0.0
2395855,12.0,12.0,12.0
663649,-12.0,0.0,0.0
63259,7.0,-5.0,7.0
817204,-3.0,4.0,-8.0
2701388,4.0,1.0,8.0
1531674,-3.0,1.0,-2.0
340780,,,
1737002,-1.0,,
3096039,2.0,1.0,
420706,1.0,3.0,2.0
3186284,1.0,2.0,4.0
93943,-2.0,-1.0,0.0
2805820,4.0,2.0,3.0
1731063,,,
2509529,-7.0,,
408774,5.0,-2.0,
736345,-5.0,0.0,-7.0
2204656,6.0,1.0,6.0
1977011,-5.0,1.0,-4.0
3373822,-1.0,-6.0,0.0
2435018,,,
3112300,9.0,,
2967473,0.0,9.0,
1937995,4.0,4.0,13.0
1822168,-13.0,-9.0,-9.0
1133853,14.0,1.0,5.0
1080040,0.0,14.0,1.0
2580985,,,
480973,1.0,,
955301,7.0,8.0,
1431450,3.0,10.0,11.0
1087795,-8.0,-5.0,2.0
1729165,2.0,-6.0,-3.0
547467,-3.0,-1.0,-9.0
2958042,1.0,-2.0,0.0
3369946,3.0,4.0,1.0
3419929,2.0,5.0,6.0
2316516,-4.0,-2.0,1.0
3119171,0.0,-4.0,-2.0
2125803,6.0,6.0,2.0
700275,-9.0,-3.0,-3.0
1016838,0.0,-9.0,-3.0
3390626,-2.0,-2.0,-11.0
104015,2.0,0.0,0.0
2687911,10.0,12.0,10.0
1432669,-10.0,0.0,2.0
2816399,8.0,-2.0,8.0
1934762,-6.0,2.0,-8.0
1607694,3.0,-3.0,5.0
1337108,4.0,7.0,1.0
2870073,,,
2908000,-3.0,,
3038178,7.0,4.0,
1769967,-3.0,4.0,1.0
1552991,-4.0,-7.0,0.0
169488,0.0,-4.0,-7.0
1800406,0.0,0.0,-4.0
3327630,-2.0,-2.0,-2.0
3285817,4.0,2.0,2.0
1540874,-6.0,-2.0,-4.0
2343464,3.0,-3.0,1.0
2156921,-3.0,0.0,-6.0
1768307,2.0,-1.0,2.0
3329024,0.0,2.0,-1.0
860739,2.0,2.0,4.0
1719873,-1.0,1.0,1.0
702130,2.0,1.0,3.0
2359913,-2.0,0.0,-1.0
1781928,,,
2239716,2.0,,
1863775,-11.0,-9.0,
2629233,10.0,-1.0,1.0
1573795,-6.0,4.0,-7.0
1283145,-15.0,-21.0,-11.0
1864711,11.0,-4.0,-10.0
3330897,0.0,11.0,-4.0
238426,,,
1650493,1.0,,
1962970,4.0,5.0,
913990,-2.0,2.0,3.0
1951789,,,
2711016,5.0,,
1915809,-4.0,1.0,
2836888,6.0,2.0,7.0
3359427,-5.0,1.0,-3.0
2718019,1.0,-4.0,2.0
2737789,-1.0,0.0,-5.0
3322483,0.0,-1.0,0.0
1178117,7.0,7.0,6.0
2861018,-8.0,-1.0,-1.0
2625946,4.0,-4.0,3.0
2068767,-3.0,1.0,-7.0
354737,3.0,0.0,4.0
693061,-5.0,-2.0,-5.0
2304924,0.0,-5.0,-2.0
2234571,-4.0,-4.0,-9.0
986699,13.0,9.0,9.0
1944003,-11.0,2.0,-2.0
1624937,2.0,-9.0,4.0
2101906,1.0,3.0,-8.0
1776112,-3.0,-2.0,0.0
1157337,-1.0,-4.0,-3.0
394348,1.0,0.0,-3.0
3316792,4.0,5.0,4.0
406060,2.0,6.0,7.0
3106733,-4.0,-2.0,2.0
2589002,5.0,1.0,3.0
434971,-3.0,2.0,-2.0
451771,0.0,-3.0,2.0
260349,,,
2152551,5.0,,
392522,2.0,7.0,
3061599,-1.0,1.0,6.0
2770779,-10.0,-11.0,-9.0
2916493,10.0,0.0,-1.0
1760566,0.0,10.0,0.0
1652531,,,
1115463,-1.0,,
970083,0.0,-1.0,
1594420,2.0,2.0,1.0
803519,-4.0,-2.0,-2.0
1705033,4.0,0.0,2.0
2550680,-4.0,0.0,-4.0
2550958,2.0,-2.0,2.0
465002,-5.0,-3.0,-7.0
1493896,2.0,-3.0,-1.0
675908,3.0,5.0,0.0
1716867,,,
3304506,0.0,,
1694936,0.0,0.0,
162897,-3.0,-3.0,-3.0
2542356,,,
1227899,-22.0,,
2881297,7.0,-15.0,
403236,14.0,21.0,-1.0
2926043,-9.0,5.0,12.0
2159496,10.0,1.0,15.0
303425,-10.0,0.0,-9.0
741396,4.0,-6.0,4.0
185447,-6.0,-2.0,-12.0
2473190,-2.0,-8.0,-4.0
1789756,13.0,11.0,5.0
2234244,1.0,14.0,12.0
2872062,-5.0,-4.0,9.0
2691626,2.0,-3.0,-2.0
2800926,-2.0,0.0,-5.0
2850288,-2.0,-4.0,-2.0
2449388,-5.0,-7.0,-9.0
972159,-1.0,-6.0,-8.0
3020408,12.0,11.0,6.0
1222710,-9.0,3.0,2.0
1487488,8.0,-1.0,11.0
959465,2.0,10.0,1.0
1826149,-14.0,-12.0,-4.0
1226778,3.0,-11.0,-9.0
366698,9.0,12.0,-2.0
264087,-12.0,-3.0,0.0
2378483,11.0,-1.0,8.0
1295350,-11.0,0.0,-12.0
151589,8.0,-3.0,8.0
2500340,4.0,12.0,1.0
1559672,,,
2024783,5.0,,
393604,-5.0,0.0,
2553855,-2.0,-7.0,-2.0
2093681,-8.0,-10.0,-15.0
2638480,0.0,-8.0,-10.0
1560505,,,
2820080,0.0,,
2482428,6.0,6.0,
3275231,-3.0,3.0,3.0
90525,-1.0,-4.0,2.0
2343858,1.0,0.0,-3.0
2205781,0.0,1.0,0.0
2353460,0.0,0.0,1.0
2417495,1.0,1.0,1.0
3137152,-2.0,-1.0,-1.0
576180,4.0,2.0,3.0
846198,-4.0,0.0,-2.0
177347,,,
3160566,-5.0,,
1350474,-1.0,-6.0,
349587,-2.0,-3.0,-8.0
450899,8.0,6.0,5.0
1519775,,,
2880070,-7.0,,
3220294,-1.0,-8.0,
3262283,4.0,3.0,-4.0
1488830,-6.0,-2.0,-3.0
615926,8.0,2.0,6.0
1401385,-7.0,1.0,-5.0
311673,0.0,-7.0,1.0
478699,7.0,7.0,0.0
1807796,-3.0,4.0,4.0
1640985,-2.0,-5.0,2.0
938680,1.0,-1.0,-4.0
1917339,-1.0,0.0,-2.0
1908655,,,
1422559,10.0,,
606652,-19.0,-9.0,
2162870,16.0,-3.0,7.0
1810770,-4.0,12.0,-7.0
3037112,11.0,7.0,23.0
1549406,-23.0,-12.0,-16.0
2392106,12.0,-11.0,0.0
718038,7.0,19.0,-4.0
487939,-3.0,4.0,16.0
278697,-2.0,-5.0,2.0
1208725,3.0,1.0,-2.0
2313962,1.0,4.0,2.0
708702,-4.0,-3.0,0.0
642194,-1.0,-5.0,-4.0
138105,1.0,0.0,-4.0
2765263,-1.0,0.0,-1.0
1976521,3.0,2.0,3.0
3088980,-5.0,-2.0,-3.0
2630777,-4.0,-9.0,-6.0
1764419,6.0,2.0,-3.0
1777105,9.0,15.0,11.0
1917317,-5.0,4.0,10.0
3046372,-1.0,-6.0,3.0
1336511,-6.0,-7.0,-12.0
858703,,,
100141,3.0,,
3073058,-3.0,0.0,
51200,4.0,1.0,4.0
